donor_id,name,donor_type,phone,email,address
705,ATFBank 65,COMPANY,+7 (717) 703-22-49,info@atfbank65.kz,"71 Kabanbai Batyr Avenue, Aktobe, Kazakhstan"
706,ATFBank 66,COMPANY,+7 (781) 357-33-20,info@atfbank66.kz,"77 Dostyk Avenue, Atyrau, Kazakhstan"
707,Halyk Bank 67,COMPANY,+7 (766) 598-42-64,info@halykbank67.kz,"125 Nazarbayev Street, Shymkent, Kazakhstan"
708,ENRC Kazakhstan 68,COMPANY,+7 (784) 252-41-36,info@enrckazakhstan6.kz,"123 Furmanov Street, Kyzylorda, Kazakhstan"
709,KazTransGas 69,COMPANY,+7 (736) 603-80-31,info@kaztransgas69.kz,"85 Kabanbai Batyr Avenue, Karaganda, Kazakhstan"
710,Kazpost JSC 70,COMPANY,+7 (785) 592-56-97,info@kazpostjsc70.kz,"59 Satpayev Street, Shymkent, Kazakhstan"
711,ArcelorMittal Temirtau 71,COMPANY,+7 (757) 630-35-35,info@arcelormittalte.kz,"53 Dostyk Avenue, Aktau, Kazakhstan"
712,Magnum Cash & Carry 72,COMPANY,+7 (761) 366-91-29,info@magnumcashcarry.kz,"195 Nazarbayev Street, Taraz, Kazakhstan"
713,Kazakhtelecom JSC 73,COMPANY,+7 (752) 611-68-38,info@kazakhtelecomjs.kz,"135 Nazarbayev Street, Oskemen, Kazakhstan"
714,KazTransOil 74,COMPANY,+7 (798) 929-70-87,info@kaztransoil74.kz,"121 Dostyk Avenue, Taraz, Kazakhstan"
715,Kaspi.kz 75,COMPANY,+7 (762) 323-84-45,info@kaspikz75.kz,"53 Nazarbayev Street, Shymkent, Kazakhstan"
716,ArcelorMittal Temirtau 76,COMPANY,+7 (776) 210-97-57,info@arcelormittalte.kz,"79 Dostyk Avenue, Semey, Kazakhstan"
717,KazTransGas 77,COMPANY,+7 (731) 509-73-20,info@kaztransgas77.kz,"182 Furmanov Street, Pavlodar, Kazakhstan"
718,Air Astana 78,COMPANY,+7 (788) 977-53-21,info@airastana78.kz,"187 Dostyk Avenue, Oskemen, Kazakhstan"
719,Eurasia Insurance Company 79,COMPANY,+7 (782) 756-61-34,info@eurasiainsuranc.kz,"126 Abai Avenue, Kostanay, Kazakhstan"
720,Air Astana 80,COMPANY,+7 (720) 620-50-73,info@airastana80.kz,"36 Rozybakiev Street, Aktau, Kazakhstan"
721,Ekibastuz GRES-1 81,COMPANY,+7 (720) 993-66-68,info@ekibastuzgres18.kz,"120 Abai Avenue, Kostanay, Kazakhstan"
722,Tau-Ken Samruk 82,COMPANY,+7 (788) 568-67-72,info@taukensamruk82.kz,"58 Satpayev Street, Aktau, Kazakhstan"
723,Kazzinc Ltd 83,COMPANY,+7 (755) 509-86-70,info@kazzincltd83.kz,"44 Tole Bi Street, Petropavl, Kazakhstan"
724,ATFBank 84,COMPANY,+7 (772) 349-33-97,info@atfbank84.kz,"28 Dostyk Avenue, Oskemen, Kazakhstan"
725,KazTransOil 85,COMPANY,+7 (774) 976-75-95,info@kaztransoil85.kz,"156 Tole Bi Street, Shymkent, Kazakhstan"
726,Eurasian Bank 86,COMPANY,+7 (754) 515-17-28,info@eurasianbank86.kz,"184 Rozybakiev Street, Kostanay, Kazakhstan"
727,Kaztransoil JSC 87,COMPANY,+7 (751) 594-12-16,info@kaztransoiljsc8.kz,"134 Masanchi Street, Oral, Kazakhstan"
728,KazMunayGas JSC 88,COMPANY,+7 (766) 387-31-98,info@kazmunaygasjsc8.kz,"158 Nazarbayev Street, Aktau, Kazakhstan"
729,Beeline Kazakhstan 89,COMPANY,+7 (763) 901-42-50,info@beelinekazakhst.kz,"196 Nazarbayev Street, Aktobe, Kazakhstan"
730,Nurbank 90,COMPANY,+7 (790) 646-93-18,info@nurbank90.kz,"21 Masanchi Street, Taraz, Kazakhstan"
731,KazakhGold 91,COMPANY,+7 (766) 978-71-90,info@kazakhgold91.kz,"97 Dostyk Avenue, Kyzylorda, Kazakhstan"
732,ArcelorMittal Temirtau 92,COMPANY,+7 (744) 945-19-87,info@arcelormittalte.kz,"85 Zhibek Zholy, Atyrau, Kazakhstan"
733,ATFBank 93,COMPANY,+7 (718) 499-47-72,info@atfbank93.kz,"43 Furmanov Street, Oral, Kazakhstan"
734,ForteBank JSC 94,COMPANY,+7 (720) 963-80-90,info@fortebankjsc94.kz,"195 Zhibek Zholy, Karaganda, Kazakhstan"
735,KazAtomProm 95,COMPANY,+7 (747) 893-81-28,info@kazatomprom95.kz,"68 Furmanov Street, Oskemen, Kazakhstan"
736,Kaspi.kz 96,COMPANY,+7 (772) 236-59-19,info@kaspikz96.kz,"36 Furmanov Street, Petropavl, Kazakhstan"
737,Technodom 97,COMPANY,+7 (733) 146-45-56,info@technodom97.kz,"184 Kabanbai Batyr Avenue, Oral, Kazakhstan"
738,Tau-Ken Samruk 98,COMPANY,+7 (794) 246-83-73,info@taukensamruk98.kz,"1 Kabanbai Batyr Avenue, Petropavl, Kazakhstan"
739,Halyk Bank 99,COMPANY,+7 (746) 204-10-43,info@halykbank99.kz,"70 Kabanbai Batyr Avenue, Kyzylorda, Kazakhstan"
740,Kazakhtelecom JSC 100,COMPANY,+7 (794) 679-22-37,info@kazakhtelecomjs.kz,"76 Kabanbai Batyr Avenue, Atyrau, Kazakhstan"
741,KazAtomProm 101,COMPANY,+7 (773) 709-92-48,info@kazatomprom101.kz,"67 Abai Avenue, Oskemen, Kazakhstan"
742,Kazzinc Ltd 102,COMPANY,+7 (756) 374-12-16,info@kazzincltd102.kz,"182 Zhibek Zholy, Almaty, Kazakhstan"
743,Halyk Bank 103,COMPANY,+7 (733) 566-94-90,info@halykbank103.kz,"76 Masanchi Street, Kostanay, Kazakhstan"
744,KazTransGas 104,COMPANY,+7 (728) 785-84-51,info@kaztransgas104.kz,"15 Nazarbayev Street, Kyzylorda, Kazakhstan"
745,Kazakhstan Temir Zholy 105,COMPANY,+7 (732) 313-88-63,info@kazakhstantemir.kz,"173 Nazarbayev Street, Taraz, Kazakhstan"
746,Halyk Bank 106,COMPANY,+7 (778) 968-28-30,info@halykbank106.kz,"49 Masanchi Street, Kostanay, Kazakhstan"
747,Kcell JSC 107,COMPANY,+7 (725) 400-69-35,info@kcelljsc107.kz,"187 Nazarbayev Street, Karaganda, Kazakhstan"
748,Samruk-Kazyna 108,COMPANY,+7 (767) 855-16-49,info@samrukkazyna108.kz,"133 Furmanov Street, Almaty, Kazakhstan"
749,Air Astana 109,COMPANY,+7 (726) 409-56-64,info@airastana109.kz,"149 Furmanov Street, Almaty, Kazakhstan"
750,Astana Motors 110,COMPANY,+7 (782) 426-10-90,info@astanamotors110.kz,"185 Kabanbai Batyr Avenue, Almaty, Kazakhstan"
751,Ekibastuz GRES-1 111,COMPANY,+7 (750) 621-69-19,info@ekibastuzgres11.kz,"47 Nazarbayev Street, Kostanay, Kazakhstan"
752,Almaty Power Plants 112,COMPANY,+7 (723) 621-40-41,info@almatypowerplan.kz,"122 Rozybakiev Street, Semey, Kazakhstan"
753,Kazpost JSC 113,COMPANY,+7 (751) 292-11-81,info@kazpostjsc113.kz,"63 Satpayev Street, Oral, Kazakhstan"
754,Nurbank 114,COMPANY,+7 (747) 560-88-60,info@nurbank114.kz,"61 Tole Bi Street, Taraz, Kazakhstan"
755,KazAtomProm 115,COMPANY,+7 (785) 255-37-15,info@kazatomprom115.kz,"26 Dostyk Avenue, Oskemen, Kazakhstan"
756,ArcelorMittal Temirtau 116,COMPANY,+7 (713) 976-39-70,info@arcelormittalte.kz,"140 Satpayev Street, Astana, Kazakhstan"
757,Khorgos Gateway 117,COMPANY,+7 (742) 312-94-33,info@khorgosgateway1.kz,"145 Nazarbayev Street, Oral, Kazakhstan"
758,Eurasian Bank 118,COMPANY,+7 (715) 915-48-38,info@eurasianbank118.kz,"9 Tole Bi Street, Pavlodar, Kazakhstan"
759,Kazakhtelecom JSC 119,COMPANY,+7 (777) 735-31-33,info@kazakhtelecomjs.kz,"119 Tole Bi Street, Aktau, Kazakhstan"
760,Kazzinc Ltd 120,COMPANY,+7 (764) 653-50-45,info@kazzincltd120.kz,"65 Masanchi Street, Shymkent, Kazakhstan"
761,Air Astana 121,COMPANY,+7 (786) 980-22-79,info@airastana121.kz,"87 Zhibek Zholy, Taraz, Kazakhstan"
762,KazMunayGas JSC 122,COMPANY,+7 (743) 337-91-78,info@kazmunaygasjsc1.kz,"21 Satpayev Street, Aktau, Kazakhstan"
763,Kazzinc Ltd 123,COMPANY,+7 (790) 924-41-45,info@kazzincltd123.kz,"56 Furmanov Street, Kostanay, Kazakhstan"
764,KazMunayGas JSC 124,COMPANY,+7 (798) 381-17-67,info@kazmunaygasjsc1.kz,"149 Rozybakiev Street, Kostanay, Kazakhstan"
765,KazTransGas 125,COMPANY,+7 (768) 868-65-26,info@kaztransgas125.kz,"27 Zhibek Zholy, Shymkent, Kazakhstan"
766,Astana Motors 126,COMPANY,+7 (743) 872-96-13,info@astanamotors126.kz,"122 Rozybakiev Street, Atyrau, Kazakhstan"
767,Sulpak 127,COMPANY,+7 (727) 219-38-14,info@sulpak127.kz,"65 Satpayev Street, Kostanay, Kazakhstan"
768,Kaspi.kz 128,COMPANY,+7 (712) 763-36-91,info@kaspikz128.kz,"189 Masanchi Street, Taraz, Kazakhstan"
769,Magnum Cash & Carry 129,COMPANY,+7 (786) 444-68-43,info@magnumcashcarry.kz,"142 Masanchi Street, Oral, Kazakhstan"
770,Halyk Bank 130,COMPANY,+7 (734) 219-67-32,info@halykbank130.kz,"129 Rozybakiev Street, Almaty, Kazakhstan"
771,Bipek Auto 131,COMPANY,+7 (726) 956-57-24,info@bipekauto131.kz,"189 Satpayev Street, Petropavl, Kazakhstan"
772,ATFBank 132,COMPANY,+7 (788) 766-90-78,info@atfbank132.kz,"145 Zhibek Zholy, Shymkent, Kazakhstan"
773,Kazakhstan Kagazy 133,COMPANY,+7 (795) 509-40-27,info@kazakhstankagaz.kz,"17 Dostyk Avenue, Atyrau, Kazakhstan"
774,Tengizchevroil LLP 134,COMPANY,+7 (747) 600-82-55,info@tengizchevroill.kz,"169 Furmanov Street, Karaganda, Kazakhstan"
775,Tele2 Kazakhstan 135,COMPANY,+7 (737) 188-92-57,info@tele2kazakhstan.kz,"24 Zhibek Zholy, Atyrau, Kazakhstan"
776,KazTransOil 136,COMPANY,+7 (746) 204-50-46,info@kaztransoil136.kz,"55 Masanchi Street, Oskemen, Kazakhstan"
777,Technodom 137,COMPANY,+7 (735) 717-29-58,info@technodom137.kz,"93 Masanchi Street, Aktobe, Kazakhstan"
778,ATFBank 138,COMPANY,+7 (744) 183-58-19,info@atfbank138.kz,"172 Nazarbayev Street, Oskemen, Kazakhstan"
779,Kaztransoil JSC 139,COMPANY,+7 (754) 180-40-62,info@kaztransoiljsc1.kz,"51 Zhibek Zholy, Semey, Kazakhstan"
780,Tele2 Kazakhstan 140,COMPANY,+7 (764) 644-68-27,info@tele2kazakhstan.kz,"29 Furmanov Street, Taraz, Kazakhstan"
781,Khorgos Gateway 141,COMPANY,+7 (742) 640-11-18,info@khorgosgateway1.kz,"77 Masanchi Street, Aktau, Kazakhstan"
782,KazAtomProm 142,COMPANY,+7 (780) 609-71-83,info@kazatomprom142.kz,"196 Rozybakiev Street, Shymkent, Kazakhstan"
783,Samruk-Kazyna 143,COMPANY,+7 (736) 504-43-70,info@samrukkazyna143.kz,"138 Tole Bi Street, Aktobe, Kazakhstan"
784,Tengizchevroil LLP 144,COMPANY,+7 (716) 160-79-48,info@tengizchevroill.kz,"192 Rozybakiev Street, Shymkent, Kazakhstan"
785,Chevron Kazakhstan 145,COMPANY,+7 (747) 541-55-34,info@chevronkazakhst.kz,"35 Abai Avenue, Kostanay, Kazakhstan"
786,Bipek Auto 146,COMPANY,+7 (797) 866-28-93,info@bipekauto146.kz,"53 Abai Avenue, Aktau, Kazakhstan"
787,KazAtomProm 147,COMPANY,+7 (748) 867-15-38,info@kazatomprom147.kz,"100 Nazarbayev Street, Shymkent, Kazakhstan"
788,Eurasia Insurance Company 148,COMPANY,+7 (713) 507-17-44,info@eurasiainsuranc.kz,"160 Nazarbayev Street, Karaganda, Kazakhstan"
789,KazTransGas 149,COMPANY,+7 (718) 872-10-89,info@kaztransgas149.kz,"200 Zhibek Zholy, Kyzylorda, Kazakhstan"
790,Total E&P Kazakhstan 150,COMPANY,+7 (724) 237-36-95,info@totalepkazakhst.kz,"105 Zhibek Zholy, Pavlodar, Kazakhstan"
791,KazakhGold 151,COMPANY,+7 (790) 764-93-84,info@kazakhgold151.kz,"89 Zhibek Zholy, Semey, Kazakhstan"
792,Eurasian Bank 152,COMPANY,+7 (716) 421-24-85,info@eurasianbank152.kz,"81 Tole Bi Street, Pavlodar, Kazakhstan"
793,Eurasian Bank 153,COMPANY,+7 (716) 744-56-79,info@eurasianbank153.kz,"162 Zhibek Zholy, Taraz, Kazakhstan"
794,Kaspi.kz 154,COMPANY,+7 (745) 969-57-68,info@kaspikz154.kz,"57 Masanchi Street, Shymkent, Kazakhstan"
795,Nurbank 155,COMPANY,+7 (765) 677-63-62,info@nurbank155.kz,"18 Zhibek Zholy, Shymkent, Kazakhstan"
796,Kaztransoil JSC 156,COMPANY,+7 (791) 615-95-40,info@kaztransoiljsc1.kz,"91 Zhibek Zholy, Almaty, Kazakhstan"
797,Nurbank 157,COMPANY,+7 (768) 569-54-27,info@nurbank157.kz,"14 Abai Avenue, Aktobe, Kazakhstan"
798,Nurbank 158,COMPANY,+7 (714) 363-72-17,info@nurbank158.kz,"44 Masanchi Street, Oskemen, Kazakhstan"
799,Ekibastuz GRES-1 159,COMPANY,+7 (757) 683-10-94,info@ekibastuzgres11.kz,"192 Nazarbayev Street, Taraz, Kazakhstan"
800,Polymetal Kazakhstan 160,COMPANY,+7 (782) 601-99-99,info@polymetalkazakh.kz,"160 Dostyk Avenue, Oskemen, Kazakhstan"
801,Sulpak 161,COMPANY,+7 (765) 390-24-27,info@sulpak161.kz,"25 Rozybakiev Street, Taraz, Kazakhstan"
802,Astana Motors 162,COMPANY,+7 (752) 944-44-30,info@astanamotors162.kz,"31 Furmanov Street, Kostanay, Kazakhstan"
803,Eurasia Insurance Company 163,COMPANY,+7 (717) 245-57-35,info@eurasiainsuranc.kz,"6 Abai Avenue, Atyrau, Kazakhstan"
804,ENRC Kazakhstan 164,COMPANY,+7 (762) 840-65-49,info@enrckazakhstan1.kz,"140 Dostyk Avenue, Kostanay, Kazakhstan"
805,KazakhGold 165,COMPANY,+7 (716) 947-37-84,info@kazakhgold165.kz,"100 Masanchi Street, Semey, Kazakhstan"
806,Bipek Auto 166,COMPANY,+7 (765) 277-90-98,info@bipekauto166.kz,"116 Furmanov Street, Pavlodar, Kazakhstan"
807,Kazakhstan Kagazy 167,COMPANY,+7 (772) 920-17-27,info@kazakhstankagaz.kz,"188 Dostyk Avenue, Semey, Kazakhstan"
808,Magnum Cash & Carry 168,COMPANY,+7 (785) 226-97-46,info@magnumcashcarry.kz,"77 Abai Avenue, Almaty, Kazakhstan"
809,Tau-Ken Samruk 169,COMPANY,+7 (723) 392-66-26,info@taukensamruk169.kz,"64 Nazarbayev Street, Kyzylorda, Kazakhstan"
810,KazAtomProm 170,COMPANY,+7 (771) 518-32-82,info@kazatomprom170.kz,"130 Tole Bi Street, Semey, Kazakhstan"
811,Almaty Power Plants 171,COMPANY,+7 (790) 179-42-55,info@almatypowerplan.kz,"77 Abai Avenue, Shymkent, Kazakhstan"
812,Samruk-Kazyna 172,COMPANY,+7 (732) 146-23-85,info@samrukkazyna172.kz,"103 Rozybakiev Street, Kyzylorda, Kazakhstan"
813,Kazpost JSC 173,COMPANY,+7 (756) 614-80-78,info@kazpostjsc173.kz,"22 Dostyk Avenue, Taraz, Kazakhstan"
814,Technodom 174,COMPANY,+7 (798) 492-43-99,info@technodom174.kz,"21 Satpayev Street, Petropavl, Kazakhstan"
815,ATFBank 175,COMPANY,+7 (781) 952-75-30,info@atfbank175.kz,"98 Furmanov Street, Aktau, Kazakhstan"
816,Eurasian Bank 176,COMPANY,+7 (717) 405-44-84,info@eurasianbank176.kz,"148 Furmanov Street, Atyrau, Kazakhstan"
817,KazAtomProm 177,COMPANY,+7 (748) 391-17-90,info@kazatomprom177.kz,"78 Furmanov Street, Astana, Kazakhstan"
818,Total E&P Kazakhstan 178,COMPANY,+7 (781) 963-85-53,info@totalepkazakhst.kz,"117 Nazarbayev Street, Pavlodar, Kazakhstan"
819,Polymetal Kazakhstan 179,COMPANY,+7 (742) 782-78-78,info@polymetalkazakh.kz,"141 Tole Bi Street, Oskemen, Kazakhstan"
820,Total E&P Kazakhstan 180,COMPANY,+7 (778) 169-40-61,info@totalepkazakhst.kz,"89 Satpayev Street, Astana, Kazakhstan"
821,Kaspi.kz 181,COMPANY,+7 (758) 801-40-72,info@kaspikz181.kz,"152 Dostyk Avenue, Astana, Kazakhstan"
822,KazTransOil 182,COMPANY,+7 (722) 716-26-13,info@kaztransoil182.kz,"5 Kabanbai Batyr Avenue, Aktau, Kazakhstan"
823,Total E&P Kazakhstan 183,COMPANY,+7 (732) 145-70-15,info@totalepkazakhst.kz,"155 Furmanov Street, Kostanay, Kazakhstan"
824,Astana Motors 184,COMPANY,+7 (716) 394-22-39,info@astanamotors184.kz,"36 Kabanbai Batyr Avenue, Aktau, Kazakhstan"
825,Kcell JSC 185,COMPANY,+7 (752) 913-71-50,info@kcelljsc185.kz,"194 Abai Avenue, Aktobe, Kazakhstan"
826,Khorgos Gateway 186,COMPANY,+7 (778) 511-49-27,info@khorgosgateway1.kz,"179 Abai Avenue, Kyzylorda, Kazakhstan"
827,Tele2 Kazakhstan 187,COMPANY,+7 (745) 760-14-67,info@tele2kazakhstan.kz,"25 Rozybakiev Street, Petropavl, Kazakhstan"
828,ArcelorMittal Temirtau 188,COMPANY,+7 (718) 882-22-99,info@arcelormittalte.kz,"111 Zhibek Zholy, Atyrau, Kazakhstan"
829,ATFBank 189,COMPANY,+7 (795) 325-59-40,info@atfbank189.kz,"149 Abai Avenue, Oskemen, Kazakhstan"
830,Ekibastuz GRES-1 190,COMPANY,+7 (767) 197-55-65,info@ekibastuzgres11.kz,"112 Furmanov Street, Semey, Kazakhstan"
831,Almaty Power Plants 191,COMPANY,+7 (724) 796-30-66,info@almatypowerplan.kz,"43 Rozybakiev Street, Atyrau, Kazakhstan"
832,ATFBank 192,COMPANY,+7 (776) 532-34-62,info@atfbank192.kz,"194 Zhibek Zholy, Oskemen, Kazakhstan"
833,KazMunayGas JSC 193,COMPANY,+7 (748) 252-60-29,info@kazmunaygasjsc1.kz,"49 Nazarbayev Street, Astana, Kazakhstan"
834,Beeline Kazakhstan 194,COMPANY,+7 (757) 464-39-27,info@beelinekazakhst.kz,"147 Satpayev Street, Astana, Kazakhstan"
835,Kazpost JSC 195,COMPANY,+7 (795) 909-18-77,info@kazpostjsc195.kz,"152 Rozybakiev Street, Karaganda, Kazakhstan"
836,Eurasian Bank 196,COMPANY,+7 (795) 407-32-44,info@eurasianbank196.kz,"91 Kabanbai Batyr Avenue, Oral, Kazakhstan"
837,ForteBank JSC 197,COMPANY,+7 (730) 624-27-49,info@fortebankjsc197.kz,"48 Satpayev Street, Semey, Kazakhstan"
838,Kcell JSC 198,COMPANY,+7 (745) 630-79-10,info@kcelljsc198.kz,"170 Abai Avenue, Kostanay, Kazakhstan"
839,Nomad Insurance 199,COMPANY,+7 (780) 148-42-55,info@nomadinsurance1.kz,"118 Rozybakiev Street, Astana, Kazakhstan"
840,Nomad Insurance 200,COMPANY,+7 (773) 379-52-14,info@nomadinsurance2.kz,"111 Tole Bi Street, Oskemen, Kazakhstan"
841,Polymetal Kazakhstan 201,COMPANY,+7 (798) 601-63-75,info@polymetalkazakh.kz,"141 Nazarbayev Street, Petropavl, Kazakhstan"
842,Nomad Insurance 202,COMPANY,+7 (743) 864-19-96,info@nomadinsurance2.kz,"106 Masanchi Street, Semey, Kazakhstan"
843,Bipek Auto 203,COMPANY,+7 (732) 227-91-53,info@bipekauto203.kz,"84 Kabanbai Batyr Avenue, Petropavl, Kazakhstan"
844,Kazzinc Ltd 204,COMPANY,+7 (782) 275-18-23,info@kazzincltd204.kz,"119 Zhibek Zholy, Kyzylorda, Kazakhstan"
845,ENRC Kazakhstan 205,COMPANY,+7 (762) 123-33-35,info@enrckazakhstan2.kz,"110 Abai Avenue, Taraz, Kazakhstan"
846,Kaspi.kz 206,COMPANY,+7 (748) 672-38-75,info@kaspikz206.kz,"120 Abai Avenue, Kostanay, Kazakhstan"
847,KazMunayGas JSC 207,COMPANY,+7 (721) 950-23-24,info@kazmunaygasjsc2.kz,"48 Abai Avenue, Aktobe, Kazakhstan"
848,KazTransOil 208,COMPANY,+7 (747) 958-80-15,info@kaztransoil208.kz,"184 Abai Avenue, Kostanay, Kazakhstan"
849,Polymetal Kazakhstan 209,COMPANY,+7 (761) 883-31-89,info@polymetalkazakh.kz,"69 Satpayev Street, Semey, Kazakhstan"
850,Kaztransoil JSC 210,COMPANY,+7 (795) 626-81-36,info@kaztransoiljsc2.kz,"146 Tole Bi Street, Kostanay, Kazakhstan"
851,Technodom 211,COMPANY,+7 (735) 739-42-60,info@technodom211.kz,"154 Kabanbai Batyr Avenue, Almaty, Kazakhstan"
852,Sulpak 212,COMPANY,+7 (728) 888-48-59,info@sulpak212.kz,"144 Furmanov Street, Kyzylorda, Kazakhstan"
853,Kaztransoil JSC 213,COMPANY,+7 (710) 649-15-25,info@kaztransoiljsc2.kz,"152 Satpayev Street, Astana, Kazakhstan"
854,Khorgos Gateway 214,COMPANY,+7 (731) 704-98-19,info@khorgosgateway2.kz,"113 Abai Avenue, Kostanay, Kazakhstan"
855,Khorgos Gateway 215,COMPANY,+7 (767) 659-58-51,info@khorgosgateway2.kz,"98 Masanchi Street, Aktau, Kazakhstan"
856,KazMunayGas JSC 216,COMPANY,+7 (715) 707-24-58,info@kazmunaygasjsc2.kz,"169 Rozybakiev Street, Semey, Kazakhstan"
857,Magnum Cash & Carry 217,COMPANY,+7 (784) 305-14-45,info@magnumcashcarry.kz,"125 Rozybakiev Street, Taraz, Kazakhstan"
858,Kazakhstan Kagazy 218,COMPANY,+7 (788) 932-81-95,info@kazakhstankagaz.kz,"165 Satpayev Street, Oral, Kazakhstan"
859,Nurbank 219,COMPANY,+7 (712) 466-55-58,info@nurbank219.kz,"153 Dostyk Avenue, Oral, Kazakhstan"
860,ForteBank JSC 220,COMPANY,+7 (778) 368-73-82,info@fortebankjsc220.kz,"109 Abai Avenue, Atyrau, Kazakhstan"
861,Air Astana 221,COMPANY,+7 (748) 689-13-96,info@airastana221.kz,"3 Rozybakiev Street, Oskemen, Kazakhstan"
862,Aktau International Sea Port 222,COMPANY,+7 (774) 371-36-99,info@aktauinternatio.kz,"187 Masanchi Street, Aktobe, Kazakhstan"
863,Tau-Ken Samruk 223,COMPANY,+7 (794) 156-10-31,info@taukensamruk223.kz,"125 Dostyk Avenue, Kostanay, Kazakhstan"
864,KazTransGas 224,COMPANY,+7 (761) 783-66-64,info@kaztransgas224.kz,"33 Abai Avenue, Oskemen, Kazakhstan"
865,Polymetal Kazakhstan 225,COMPANY,+7 (727) 205-18-27,info@polymetalkazakh.kz,"20 Masanchi Street, Petropavl, Kazakhstan"
866,Magnum Cash & Carry 226,COMPANY,+7 (757) 585-92-79,info@magnumcashcarry.kz,"82 Abai Avenue, Oral, Kazakhstan"
867,Khorgos Gateway 227,COMPANY,+7 (790) 581-50-73,info@khorgosgateway2.kz,"46 Tole Bi Street, Oskemen, Kazakhstan"
868,Astana Motors 228,COMPANY,+7 (754) 392-59-75,info@astanamotors228.kz,"24 Dostyk Avenue, Kyzylorda, Kazakhstan"
869,ForteBank JSC 229,COMPANY,+7 (777) 931-48-22,info@fortebankjsc229.kz,"115 Masanchi Street, Astana, Kazakhstan"
870,Kazzinc Ltd 230,COMPANY,+7 (717) 322-69-82,info@kazzincltd230.kz,"25 Abai Avenue, Kostanay, Kazakhstan"
871,Aktau International Sea Port 231,COMPANY,+7 (766) 503-82-55,info@aktauinternatio.kz,"197 Abai Avenue, Kyzylorda, Kazakhstan"
872,KazTransOil 232,COMPANY,+7 (722) 231-94-43,info@kaztransoil232.kz,"194 Dostyk Avenue, Almaty, Kazakhstan"
873,Bipek Auto 233,COMPANY,+7 (794) 296-88-63,info@bipekauto233.kz,"126 Nazarbayev Street, Petropavl, Kazakhstan"
874,ATFBank 234,COMPANY,+7 (775) 918-34-74,info@atfbank234.kz,"158 Tole Bi Street, Karaganda, Kazakhstan"
875,KazTransGas 235,COMPANY,+7 (726) 557-87-17,info@kaztransgas235.kz,"40 Satpayev Street, Shymkent, Kazakhstan"
876,ATFBank 236,COMPANY,+7 (753) 947-15-33,info@atfbank236.kz,"157 Tole Bi Street, Aktau, Kazakhstan"
877,KazTransOil 237,COMPANY,+7 (776) 147-57-77,info@kaztransoil237.kz,"176 Abai Avenue, Shymkent, Kazakhstan"
878,KazAtomProm 238,COMPANY,+7 (751) 389-18-30,info@kazatomprom238.kz,"22 Furmanov Street, Kostanay, Kazakhstan"
879,Polymetal Kazakhstan 239,COMPANY,+7 (737) 191-31-91,info@polymetalkazakh.kz,"138 Satpayev Street, Pavlodar, Kazakhstan"
880,Technodom 240,COMPANY,+7 (718) 600-97-61,info@technodom240.kz,"20 Furmanov Street, Petropavl, Kazakhstan"
881,Kazakhstan Temir Zholy 241,COMPANY,+7 (716) 916-47-99,info@kazakhstantemir.kz,"139 Tole Bi Street, Petropavl, Kazakhstan"
882,ENRC Kazakhstan 242,COMPANY,+7 (718) 764-55-41,info@enrckazakhstan2.kz,"109 Dostyk Avenue, Almaty, Kazakhstan"
883,ArcelorMittal Temirtau 243,COMPANY,+7 (735) 833-90-91,info@arcelormittalte.kz,"79 Nazarbayev Street, Kyzylorda, Kazakhstan"
884,Bipek Auto 244,COMPANY,+7 (741) 160-25-68,info@bipekauto244.kz,"100 Furmanov Street, Oral, Kazakhstan"
885,Kazakhstan Kagazy 245,COMPANY,+7 (727) 974-86-38,info@kazakhstankagaz.kz,"62 Tole Bi Street, Taraz, Kazakhstan"
886,Air Astana 246,COMPANY,+7 (726) 606-64-56,info@airastana246.kz,"175 Tole Bi Street, Karaganda, Kazakhstan"
887,Tau-Ken Samruk 247,COMPANY,+7 (764) 255-14-79,info@taukensamruk247.kz,"123 Dostyk Avenue, Kostanay, Kazakhstan"
888,Magnum Cash & Carry 248,COMPANY,+7 (751) 258-35-26,info@magnumcashcarry.kz,"81 Masanchi Street, Astana, Kazakhstan"
889,Kcell JSC 249,COMPANY,+7 (746) 670-98-66,info@kcelljsc249.kz,"43 Abai Avenue, Aktobe, Kazakhstan"
890,Kazakhstan Temir Zholy 250,COMPANY,+7 (780) 531-97-23,info@kazakhstantemir.kz,"14 Furmanov Street, Karaganda, Kazakhstan"
891,Chevron Kazakhstan 251,COMPANY,+7 (775) 110-50-27,info@chevronkazakhst.kz,"77 Zhibek Zholy, Oskemen, Kazakhstan"
892,Sulpak 252,COMPANY,+7 (752) 891-61-56,info@sulpak252.kz,"197 Nazarbayev Street, Kyzylorda, Kazakhstan"
893,ATFBank 253,COMPANY,+7 (728) 656-76-67,info@atfbank253.kz,"111 Kabanbai Batyr Avenue, Pavlodar, Kazakhstan"
894,Kazpost JSC 254,COMPANY,+7 (787) 562-79-75,info@kazpostjsc254.kz,"159 Nazarbayev Street, Pavlodar, Kazakhstan"
895,ATFBank 255,COMPANY,+7 (754) 231-16-25,info@atfbank255.kz,"161 Dostyk Avenue, Petropavl, Kazakhstan"
896,KazTransOil 256,COMPANY,+7 (755) 739-21-22,info@kaztransoil256.kz,"154 Kabanbai Batyr Avenue, Semey, Kazakhstan"
