expense_id,project_id,staff_id,amount,expense_date,category,description
493,279,381,345247,2024-06-06,Equipment,Photography equipment
494,144,342,1651450,2022-08-21,Equipment,Medical equipment
495,193,361,1677881,2020-09-04,Food,Emergency food relief
496,262,134,322731,2021-05-25,Transport,Staff travel expenses
497,300,53,1508556,2023-01-20,Printing,Training material duplication
498,126,337,559717,2020-03-27,Transport,Public transport for beneficiaries
499,202,287,233492,2022-10-02,Supplies,Program supplies
500,122,270,944184,2022-08-22,Equipment,Computer equipment
501,60,85,466653,2024-04-16,Supplies,First aid kit
502,1,225,417558,2023-06-25,Printing,Training material duplication
503,85,227,340375,2020-01-06,Equipment,Tools and machinery
504,286,144,920835,2024-11-17,Food,Event dinner costs
505,116,112,1315467,2021-06-16,Equipment,Laboratory equipment
506,181,384,982115,2020-01-21,Supplies,Medical supplies
507,112,369,1542152,2020-09-21,Printing,Training material duplication
508,214,24,1011250,2021-08-11,Printing,Training material duplication
509,27,154,506009,2022-02-13,Equipment,Sports equipment
510,166,34,1719676,2023-01-02,Printing,Report printing
511,294,87,180748,2021-03-07,Printing,Newsletter printing
512,68,35,148919,2023-07-08,Printing,Banner production
513,214,262,1818873,2022-05-22,Supplies,Cleaning supplies
514,276,30,1161472,2023-06-10,Printing,Forms and documentation
515,132,72,836930,2022-10-05,Transport,Logistics and shipping
516,34,183,1388707,2022-03-26,Printing,Forms and documentation
517,86,53,1308466,2021-02-08,Transport,Vehicle fuel costs
518,239,67,1191141,2024-08-12,Supplies,Educational supplies
519,125,293,1219326,2023-08-06,Transport,Equipment delivery
520,59,279,1967187,2024-11-28,Printing,Certificate printing
521,147,40,46525,2020-05-05,Equipment,Photography equipment
522,31,370,282879,2023-11-14,Food,Emergency food relief
523,290,385,1674826,2023-03-28,Equipment,Laboratory equipment
524,205,81,142080,2023-08-01,Printing,Information booklet
525,248,137,280584,2024-12-05,Transport,Staff travel expenses
526,167,322,219683,2023-09-24,Food,Event dinner costs
527,137,346,466973,2020-09-15,Food,Catering for event
528,279,102,1055412,2024-05-28,Food,Participant snacks
529,130,379,1255006,2022-08-18,Food,Food distribution supplies
530,292,322,1755767,2021-11-08,Printing,Educational materials
531,226,291,627325,2024-05-19,Supplies,Program supplies
532,161,121,168692,2020-05-14,Transport,Staff travel expenses
533,145,360,1329871,2021-11-17,Supplies,Registration materials
534,137,138,9144,2024-03-23,Printing,Awareness campaign materials
535,24,365,682154,2022-12-26,Transport,Field visit transportation
536,102,53,1685789,2021-02-14,Transport,Public transport for beneficiaries
537,109,201,1133910,2020-04-16,Supplies,Event supplies
538,224,129,45067,2021-10-24,Printing,Awareness campaign materials
539,135,62,758809,2023-09-13,Supplies,Office supplies
540,135,141,1691128,2020-06-08,Supplies,First aid kit
541,184,139,1751594,2020-02-23,Printing,Newsletter printing
542,270,30,808958,2023-04-28,Printing,Report printing
543,87,13,628172,2022-06-15,Supplies,Medical supplies
544,76,43,487315,2024-01-03,Printing,Banner production
545,69,388,1343699,2023-07-25,Transport,Volunteer transportation
546,123,146,882328,2020-05-01,Transport,Equipment delivery
547,287,287,1855261,2024-05-10,Transport,Vehicle maintenance
548,276,127,629403,2022-01-14,Supplies,Packaging materials
549,211,282,1852546,2021-02-15,Equipment,Computer equipment
550,213,143,898748,2021-11-24,Supplies,Cleaning supplies
551,135,74,1467524,2024-06-15,Transport,Staff travel expenses
552,96,69,1810939,2024-11-08,Supplies,Program supplies
553,152,285,737824,2022-10-14,Food,Food distribution supplies
554,251,40,1803297,2020-01-04,Food,Nutrition program purchases
555,71,381,1132144,2024-10-20,Transport,Public transport for beneficiaries
556,99,189,317999,2020-07-14,Equipment,Office furniture
557,240,260,172917,2022-10-15,Transport,Staff travel expenses
558,166,324,452995,2022-02-20,Supplies,Program supplies
559,107,177,1533274,2023-06-20,Food,Nutrition program purchases
560,227,91,1156048,2023-03-21,Printing,Information booklet
561,290,320,1738281,2022-10-18,Food,Emergency food relief
562,213,195,840679,2020-11-17,Printing,Information booklet
563,52,157,1835337,2021-12-28,Food,Refreshments for workshop
564,265,318,1993410,2023-11-03,Transport,Logistics and shipping
565,8,11,418495,2024-05-12,Food,Meeting refreshments
566,150,332,1506150,2024-05-04,Printing,Training material duplication
567,282,253,1823536,2020-03-02,Food,Nutrition program purchases
568,49,183,1672587,2023-03-18,Supplies,Workshop materials
569,220,400,1954403,2023-06-11,Supplies,Event supplies
570,65,260,1564135,2021-01-20,Supplies,Program supplies
571,238,163,1353525,2023-10-22,Transport,Transportation for outreach
572,243,120,410649,2022-08-24,Food,Participant snacks
573,126,101,1745319,2022-09-07,Equipment,Communication devices
574,68,45,1458439,2021-08-22,Equipment,Tools and machinery
575,110,277,318549,2020-10-26,Equipment,Sports equipment
576,4,381,21865,2024-02-25,Printing,Brochure printing
577,141,313,393187,2024-11-03,Supplies,Cleaning supplies
578,34,90,1195578,2021-11-14,Food,Nutrition program purchases
579,198,235,1810990,2020-10-01,Transport,Volunteer transportation
580,15,36,265966,2021-07-09,Supplies,Event supplies
581,140,205,119646,2024-03-15,Supplies,Program supplies
582,62,265,322824,2022-09-11,Transport,Field visit transportation
583,239,290,568689,2020-07-08,Printing,Brochure printing
584,50,160,1249275,2021-07-01,Food,Nutrition program purchases
585,265,133,597881,2022-08-27,Equipment,Tools and machinery
586,53,381,1161384,2020-01-05,Supplies,Program supplies
587,107,134,853448,2023-04-23,Food,Event dinner costs
588,46,235,1093605,2024-05-14,Printing,Brochure printing
589,263,296,1495966,2022-10-05,Supplies,Event supplies
590,31,328,1895677,2023-12-09,Transport,Vehicle fuel costs
591,34,123,1770342,2020-06-28,Printing,Awareness campaign materials
592,223,100,444080,2023-09-01,Printing,Training material duplication
593,263,170,793207,2024-04-25,Food,Meeting refreshments
594,76,207,1292715,2024-08-26,Transport,Staff per diem
595,214,36,924700,2020-08-08,Equipment,Computer equipment
596,286,9,420087,2024-12-27,Supplies,Registration materials
597,139,43,1346247,2021-05-28,Supplies,Workshop materials
598,12,221,541954,2021-07-20,Food,Emergency food relief
599,164,115,903273,2022-06-20,Supplies,Program supplies
600,191,120,1264168,2021-12-15,Equipment,Office furniture
601,193,194,1136300,2021-09-25,Transport,Public transport for beneficiaries
602,186,25,1339176,2024-09-22,Printing,Educational materials
603,203,300,1145092,2022-02-22,Food,Training session catering
604,145,24,320775,2023-12-08,Transport,Staff travel expenses
605,124,144,183208,2024-06-27,Printing,Information booklet
606,210,85,659810,2023-03-20,Food,Catering for event
607,294,49,5533,2022-12-26,Transport,Logistics and shipping
608,296,120,1845488,2021-05-11,Supplies,Packaging materials
609,261,137,1479955,2024-03-08,Food,Training session catering
610,28,397,1662634,2023-06-07,Food,Event dinner costs
611,58,21,1049011,2020-07-27,Equipment,Communication devices
612,47,137,477275,2021-09-28,Food,Meal provisions for volunteers
613,14,58,1858846,2020-12-22,Equipment,Tools and machinery
614,231,96,1664010,2020-10-06,Equipment,Tools and machinery
615,86,292,1788630,2024-07-03,Food,Nutrition program purchases
616,169,190,1590508,2020-04-05,Transport,Vehicle maintenance
617,146,75,1936405,2024-12-07,Supplies,Program supplies
618,300,203,1298018,2020-01-09,Supplies,Educational supplies
619,157,100,35649,2021-08-02,Supplies,Packaging materials
620,285,315,681872,2024-09-04,Printing,Brochure printing
621,29,106,175254,2023-12-04,Supplies,First aid kit
622,209,383,650049,2023-01-19,Equipment,Safety equipment
623,73,140,107041,2023-07-17,Printing,Information booklet
624,204,66,1725856,2024-01-02,Equipment,Safety equipment
625,237,31,1775767,2021-05-09,Supplies,Office supplies
626,97,249,5964,2020-07-03,Equipment,Communication devices
627,169,280,145503,2021-05-28,Transport,Staff travel expenses
628,300,173,697635,2020-01-13,Food,Refreshments for workshop
629,294,348,471517,2021-06-04,Food,Training session catering
630,43,47,1850786,2023-01-26,Equipment,AV equipment rental
631,97,135,285341,2022-04-11,Printing,Newsletter printing
632,4,289,523199,2021-10-10,Food,Meeting refreshments
633,292,286,32706,2023-05-07,Equipment,AV equipment rental
634,203,83,1337781,2024-07-05,Printing,Banner production
635,17,157,1306495,2023-03-15,Transport,Equipment delivery
636,189,219,1649379,2022-12-05,Equipment,Tools and machinery
637,133,254,681447,2021-02-05,Supplies,First aid kit
638,33,44,1634968,2021-07-08,Supplies,Educational supplies
639,38,113,735428,2021-01-08,Food,Nutrition program purchases
640,15,367,1387558,2023-03-09,Equipment,AV equipment rental
641,165,376,505345,2023-11-07,Food,Catering for event
642,46,87,1932477,2021-05-27,Food,Meal provisions for volunteers
643,150,395,1099901,2020-07-17,Printing,Awareness campaign materials
644,295,312,250915,2021-01-11,Equipment,Computer equipment
645,298,366,1340327,2022-03-13,Transport,Equipment delivery
646,44,337,670239,2023-10-01,Printing,Brochure printing
647,289,237,1429913,2023-06-05,Supplies,Program supplies
648,215,257,37935,2023-06-04,Food,Refreshments for workshop
649,213,146,299410,2022-11-04,Supplies,Office supplies
650,13,21,93635,2024-01-20,Transport,Equipment delivery
651,285,265,1368659,2024-08-24,Supplies,Cleaning supplies
652,264,142,1893677,2023-07-14,Printing,Information booklet
653,216,390,222306,2024-01-05,Transport,Public transport for beneficiaries
654,14,357,880930,2024-09-08,Transport,Transportation for outreach
655,86,139,335497,2021-06-05,Transport,Transportation for outreach
656,139,388,309778,2023-07-23,Equipment,Medical equipment
657,29,314,382435,2023-01-15,Supplies,Educational supplies
658,243,71,563983,2020-07-08,Food,Catering for event
659,57,210,1466569,2023-01-06,Equipment,Laboratory equipment
660,32,303,494849,2024-03-19,Supplies,Cleaning supplies
661,157,140,1998198,2022-01-20,Food,Refreshments for workshop
662,277,10,1866180,2021-12-09,Transport,Transportation for outreach
663,244,206,631224,2024-12-14,Transport,Staff per diem
664,76,373,396613,2024-07-14,Food,Training session catering
665,264,113,1902972,2022-02-17,Transport,Vehicle maintenance
666,35,234,236889,2020-05-23,Transport,Public transport for beneficiaries
667,22,207,1721886,2023-01-23,Equipment,Communication devices
668,3,258,5227,2020-10-03,Transport,Equipment delivery
669,203,140,1705349,2022-08-14,Transport,Staff per diem
670,10,200,59380,2022-02-24,Printing,Educational materials
671,146,240,1668522,2022-10-01,Printing,Newsletter printing
672,162,59,1001600,2023-06-13,Transport,Equipment delivery
673,223,293,1745126,2021-04-21,Transport,Staff per diem
674,147,261,538778,2020-10-25,Transport,Vehicle maintenance
675,202,275,511324,2023-11-15,Food,Food distribution supplies
676,35,68,596389,2024-12-25,Printing,Forms and documentation
677,232,324,771719,2024-12-26,Equipment,Tools and machinery
678,253,265,119220,2022-07-26,Transport,Transportation for outreach
679,253,117,1732395,2023-11-12,Food,Emergency food relief
680,288,198,1719084,2021-07-10,Equipment,Photography equipment
681,15,110,965933,2022-10-02,Transport,Staff per diem
682,258,287,1490278,2023-08-28,Supplies,Program supplies
683,230,323,851884,2024-05-01,Printing,Certificate printing
684,56,73,1475465,2022-12-24,Supplies,Cleaning supplies
685,58,321,1055331,2023-04-01,Food,Nutrition program purchases
686,51,223,692940,2021-10-01,Printing,Educational materials
687,204,78,277581,2023-04-16,Equipment,Tools and machinery
688,153,399,948610,2020-04-20,Transport,Vehicle maintenance
689,150,19,1791703,2020-02-12,Supplies,Office supplies
690,280,148,1028120,2020-05-03,Equipment,Computer equipment
691,202,243,293122,2022-11-17,Equipment,Communication devices
692,256,260,1637981,2022-06-05,Food,Meeting refreshments
693,110,146,960046,2020-02-22,Food,Food distribution supplies
694,274,53,1479201,2022-02-25,Food,Nutrition program purchases
695,133,91,1842940,2020-07-26,Transport,Logistics and shipping
696,194,35,961410,2022-07-06,Printing,Awareness campaign materials
697,228,155,845751,2021-06-24,Equipment,Laboratory equipment
698,24,379,845443,2021-04-23,Supplies,First aid kit
699,188,241,1200711,2020-02-15,Transport,Volunteer transportation
700,111,8,1639797,2021-05-27,Printing,Report printing
701,283,355,1480467,2022-11-14,Equipment,Sports equipment
702,79,395,74722,2022-09-08,Printing,Newsletter printing
703,84,25,180323,2021-08-28,Printing,Educational materials
704,4,82,1460848,2023-09-04,Printing,Banner production
705,298,21,867979,2023-08-28,Supplies,Medical supplies
706,178,278,1217748,2023-07-05,Supplies,Workshop materials
707,235,167,375289,2020-04-20,Food,Event dinner costs
708,74,313,1141767,2022-02-21,Transport,Staff per diem
709,277,131,123940,2021-09-26,Food,Emergency food relief
710,170,315,1901588,2020-06-02,Food,Catering for event
711,208,221,678640,2020-07-05,Food,Nutrition program purchases
712,61,356,1257005,2023-07-09,Printing,Report printing
713,169,314,1301279,2021-10-06,Transport,Staff per diem
714,254,97,837932,2024-07-01,Supplies,Office supplies
715,107,19,66362,2024-10-26,Food,Meeting refreshments
716,83,182,1263741,2024-03-21,Transport,Equipment delivery
717,192,18,1974510,2023-10-25,Supplies,Registration materials
718,56,14,1502642,2021-08-17,Transport,Volunteer transportation
719,297,391,592072,2021-03-18,Transport,Vehicle maintenance
720,180,143,885806,2020-12-12,Supplies,Office supplies
721,92,56,71578,2024-12-02,Food,Nutrition program purchases
722,98,114,1059116,2020-04-13,Transport,Equipment delivery
723,217,40,1287762,2024-06-03,Food,Training session catering
724,224,218,980823,2023-10-10,Equipment,AV equipment rental
725,99,13,248700,2024-08-06,Transport,Field visit transportation
726,150,380,1231193,2020-05-25,Supplies,Office supplies
727,73,128,680098,2022-05-09,Food,Meeting refreshments
728,235,48,909802,2021-06-20,Printing,Report printing
729,176,207,1509416,2023-02-12,Food,Food distribution supplies
730,285,400,1783019,2024-04-15,Equipment,Sports equipment
731,7,301,539275,2020-02-20,Supplies,Registration materials
732,193,46,104426,2021-08-27,Food,Refreshments for workshop
733,82,198,1485732,2023-01-12,Transport,Volunteer transportation
734,103,239,314280,2021-11-13,Supplies,Cleaning supplies
735,69,269,1376770,2021-09-24,Supplies,Packaging materials
736,33,122,82266,2020-03-13,Supplies,Packaging materials
737,4,12,1692202,2021-06-17,Transport,Vehicle maintenance
738,66,110,1818691,2023-12-01,Printing,Banner production
739,107,29,775997,2024-07-17,Transport,Equipment delivery
740,216,265,528474,2021-07-07,Transport,Public transport for beneficiaries
741,45,272,1308013,2024-05-19,Transport,Public transport for beneficiaries
742,81,22,1903189,2021-10-23,Printing,Newsletter printing
743,1,75,1388494,2020-02-15,Equipment,Sports equipment
744,184,161,699447,2020-02-28,Supplies,Cleaning supplies
745,284,297,1310404,2024-09-04,Printing,Certificate printing
746,121,227,723545,2024-03-02,Supplies,Medical supplies
747,6,86,382192,2024-09-24,Transport,Staff travel expenses
748,245,327,33020,2022-06-23,Transport,Public transport for beneficiaries
749,97,393,1149277,2022-07-22,Equipment,Laboratory equipment
750,261,63,1411909,2020-06-12,Printing,Newsletter printing
751,298,216,1626812,2022-02-06,Transport,Logistics and shipping
752,194,391,5202,2021-02-07,Equipment,Photography equipment
753,95,71,363574,2024-09-06,Supplies,Event supplies
754,286,16,508411,2022-05-26,Printing,Forms and documentation
755,263,199,819400,2022-02-03,Supplies,Packaging materials
756,287,164,1042094,2021-03-16,Supplies,Packaging materials
757,297,169,570819,2020-05-27,Transport,Equipment delivery
