ev_id,event_id,volunteer_id,participation_status,hours_volunteered
869,3549,770,ATTENDED,8
870,3392,2945,REGISTERED,0
871,3835,2080,REGISTERED,0
872,1082,2946,REGISTERED,0
873,3620,1264,REGISTERED,0
874,1554,1648,REGISTERED,0
875,1110,1685,ABSENT,0
876,936,858,REGISTERED,0
877,541,1762,ABSENT,0
878,1849,646,REGISTERED,0
879,3667,226,ATTENDED,4
880,3306,854,REGISTERED,0
881,936,1437,ATTENDED,3
882,584,312,ATTENDED,2
883,3540,1167,REGISTERED,0
884,523,1052,ATTENDED,3
885,390,967,REGISTERED,0
886,2555,2640,ABSENT,0
887,3932,2911,REGISTERED,0
888,2604,1292,ATTENDED,1
889,2869,1583,REGISTERED,0
890,2755,2491,ATTENDED,1
891,1421,2248,REGISTERED,0
892,3187,2570,ATTENDED,6
893,658,2473,ABSENT,0
894,3471,2166,REGISTERED,0
895,2236,673,REGISTERED,0
896,2262,2205,ABSENT,0
897,2685,2904,ATTENDED,6
898,1119,2506,REGISTERED,0
899,887,1723,ATTENDED,12
900,658,935,ABSENT,0
901,1792,2375,ABSENT,0
902,1127,82,REGISTERED,0
903,1190,1307,ATTENDED,7
904,1358,982,ABSENT,0
905,2310,1743,ABSENT,0
906,1670,1483,REGISTERED,0
907,1655,1105,ATTENDED,2
908,1905,1151,ATTENDED,12
909,2746,1197,ATTENDED,4
910,2340,2773,ATTENDED,1
911,1727,1233,ABSENT,0
912,2932,1713,ATTENDED,7
913,3909,106,ABSENT,0
914,3624,2189,REGISTERED,0
915,3301,58,REGISTERED,0
916,1211,377,REGISTERED,0
917,1737,1589,ABSENT,0
918,1274,1977,REGISTERED,0
919,2892,118,ATTENDED,7
920,1854,64,ATTENDED,12
921,619,2474,ABSENT,0
922,1037,1510,ABSENT,0
923,3331,2279,REGISTERED,0
924,1494,414,REGISTERED,0
925,59,2547,ABSENT,0
926,3622,1868,REGISTERED,0
927,3626,552,ABSENT,0
928,1031,1251,ATTENDED,11
929,1607,1705,REGISTERED,0
930,2044,325,ABSENT,0
931,3477,17,REGISTERED,0
932,2349,1986,ABSENT,0
933,1259,1021,ATTENDED,4
934,811,1751,ATTENDED,5
935,3704,2548,ATTENDED,7
936,11,1054,ATTENDED,4
937,939,1155,ABSENT,0
938,467,947,ABSENT,0
939,2068,1336,ABSENT,0
940,1231,539,ATTENDED,2
941,2943,2674,REGISTERED,0
942,486,2808,ABSENT,0
943,591,329,ABSENT,0
944,576,982,ATTENDED,7
945,998,1524,REGISTERED,0
946,469,2272,ATTENDED,1
947,3145,2880,REGISTERED,0
948,2497,387,ATTENDED,3
949,3564,666,REGISTERED,0
950,1925,2480,ATTENDED,6
951,1269,1101,ABSENT,0
952,1296,699,REGISTERED,0
953,241,1110,ATTENDED,2
954,2960,1997,ATTENDED,12
955,323,2132,ABSENT,0
956,289,2337,REGISTERED,0
957,96,2487,ATTENDED,12
958,2691,2727,ABSENT,0
959,2044,1001,REGISTERED,0
960,1515,498,ATTENDED,8
961,1457,2158,ABSENT,0
962,618,1047,REGISTERED,0
963,346,266,REGISTERED,0
964,3802,1350,ATTENDED,1
965,2955,2678,ABSENT,0
966,48,586,ATTENDED,12
967,3537,2125,ABSENT,0
968,1110,390,ABSENT,0
969,2007,1323,ABSENT,0
970,1377,302,ATTENDED,2
971,1291,574,ATTENDED,9
972,2617,2161,ATTENDED,10
973,1312,1913,ABSENT,0
974,488,1047,ATTENDED,10
975,938,2756,ATTENDED,7
976,1037,2272,REGISTERED,0
977,1271,2313,REGISTERED,0
978,2805,420,ABSENT,0
979,3472,2164,ATTENDED,12
980,2772,386,ABSENT,0
981,139,1854,ABSENT,0
982,1518,802,ABSENT,0
983,1250,2202,ATTENDED,3
984,2609,1687,REGISTERED,0
985,1490,816,ABSENT,0
986,1014,1792,REGISTERED,0
987,1857,1450,ABSENT,0
988,3396,1317,REGISTERED,0
989,1688,2504,ABSENT,0
990,90,1688,ATTENDED,6
991,106,2541,ABSENT,0
992,1252,2193,ABSENT,0
993,2145,2971,ATTENDED,7
994,3505,1895,ATTENDED,6
995,2991,677,ABSENT,0
996,403,421,ATTENDED,10
997,3502,435,ATTENDED,6
998,3855,106,REGISTERED,0
999,3936,2152,ABSENT,0
1000,2281,940,ABSENT,0
1001,108,109,ATTENDED,2
1002,2516,2799,ABSENT,0
1003,949,2891,ATTENDED,8
1004,3814,2225,ATTENDED,12
1005,1155,1286,ABSENT,0
1006,3737,475,ATTENDED,8
1007,2946,573,REGISTERED,0
1008,655,2761,ATTENDED,8
1009,3886,1943,ATTENDED,3
1010,1326,2455,REGISTERED,0
1011,3605,2639,ATTENDED,6
1012,2756,596,ABSENT,0
1013,2141,910,ATTENDED,8
1014,422,197,ABSENT,0
1015,1270,458,ABSENT,0
1016,2595,871,ATTENDED,7
1017,115,1864,REGISTERED,0
1018,375,15,ATTENDED,7
1019,1635,1119,ABSENT,0
1020,2072,681,ABSENT,0
1021,1485,44,ATTENDED,10
1022,2298,533,ABSENT,0
1023,1760,1231,ATTENDED,6
1024,1299,1519,ATTENDED,12
1025,1516,2654,ATTENDED,4
1026,2955,643,ABSENT,0
1027,498,1898,ATTENDED,6
1028,1800,2815,ABSENT,0
1029,2269,39,REGISTERED,0
1030,1056,2398,REGISTERED,0
1031,2329,657,ATTENDED,9
1032,3898,1609,REGISTERED,0
1033,1447,2485,ABSENT,0
1034,3490,1283,REGISTERED,0
1035,2330,1929,ABSENT,0
1036,1350,1586,ATTENDED,5
1037,1106,101,REGISTERED,0
1038,284,2067,ATTENDED,7
1039,2156,2111,ABSENT,0
1040,2148,580,ABSENT,0
1041,3246,793,ABSENT,0
1042,697,208,ATTENDED,5
1043,2573,2601,ABSENT,0
1044,1449,1150,ABSENT,0
1045,908,548,ATTENDED,4
1046,3756,65,ATTENDED,6
1047,1174,1236,REGISTERED,0
1048,32,1106,ABSENT,0
1049,848,2050,REGISTERED,0
1050,831,1796,REGISTERED,0
1051,2229,2039,ABSENT,0
1052,3787,2040,REGISTERED,0
1053,2564,1329,REGISTERED,0
1054,2758,436,ATTENDED,1
1055,388,2339,REGISTERED,0
1056,2428,1701,ABSENT,0
1057,3411,1167,REGISTERED,0
1058,3546,1675,ATTENDED,7
1059,884,2733,ATTENDED,12
1060,3020,859,ABSENT,0
1061,2690,94,REGISTERED,0
1062,3267,1776,ABSENT,0
1063,128,1644,REGISTERED,0
1064,3287,2305,REGISTERED,0
1065,761,2439,ABSENT,0
1066,1973,1838,ATTENDED,1
1067,91,1595,REGISTERED,0
1068,2626,259,ABSENT,0
1069,1123,2825,ABSENT,0
1070,3205,642,ABSENT,0
1071,2588,378,ATTENDED,1
1072,3725,2360,ATTENDED,3
1073,1853,112,ATTENDED,4
1074,850,157,REGISTERED,0
1075,3982,2253,ABSENT,0
1076,901,514,REGISTERED,0
1077,3294,1871,ATTENDED,11
1078,3493,561,REGISTERED,0
1079,659,2188,ATTENDED,12
1080,1673,2372,REGISTERED,0
1081,925,433,ATTENDED,8
1082,1692,1144,ATTENDED,7
1083,3755,2673,ATTENDED,10
1084,2431,2151,ATTENDED,2
1085,266,1182,REGISTERED,0
1086,1924,2235,ABSENT,0
1087,3693,1334,ABSENT,0
1088,2724,1317,ATTENDED,2
1089,839,2734,REGISTERED,0
1090,942,1613,ABSENT,0
1091,2910,1605,REGISTERED,0
1092,151,450,ATTENDED,3
1093,3932,2262,ATTENDED,1
1094,3491,27,REGISTERED,0
1095,1894,1882,ABSENT,0
1096,333,1429,ABSENT,0
1097,2131,204,ABSENT,0
1098,821,932,ABSENT,0
1099,2091,1784,ATTENDED,5
1100,944,2481,ATTENDED,4
1101,1464,780,REGISTERED,0
1102,1221,929,ABSENT,0
1103,2079,1168,ABSENT,0
1104,3326,992,ABSENT,0
1105,3814,63,ABSENT,0
1106,3378,612,REGISTERED,0
1107,1809,893,ATTENDED,8
1108,775,2718,ABSENT,0
1109,2937,2988,ATTENDED,10
1110,2948,2491,ATTENDED,4
1111,1525,2216,REGISTERED,0
1112,2823,1370,REGISTERED,0
1113,2468,1249,ATTENDED,4
1114,2426,2189,ABSENT,0
1115,3,2080,ATTENDED,10
1116,542,2891,REGISTERED,0
1117,2631,1315,ABSENT,0
1118,3689,73,ABSENT,0
1119,1280,612,ATTENDED,2
1120,3803,743,REGISTERED,0
1121,424,1219,ATTENDED,8
1122,893,1640,REGISTERED,0
1123,3803,1780,REGISTERED,0
1124,1642,249,REGISTERED,0
1125,2635,1482,ATTENDED,5
1126,1157,631,ATTENDED,6
1127,3917,2128,REGISTERED,0
1128,299,789,ABSENT,0
1129,1723,2063,ABSENT,0
1130,646,2558,REGISTERED,0
1131,606,598,ATTENDED,2
1132,1309,1631,REGISTERED,0
1133,3864,71,ATTENDED,8
1134,892,159,ATTENDED,1
1135,1897,2585,ABSENT,0
1136,1157,567,ATTENDED,3
1137,3701,158,ATTENDED,2
1138,317,2639,ATTENDED,8
1139,2299,2079,REGISTERED,0
1140,2280,2930,ABSENT,0
1141,2573,2064,ATTENDED,8
1142,848,2217,ABSENT,0
1143,780,2825,ATTENDED,9
1144,1008,2799,ATTENDED,3
1145,3769,2563,ATTENDED,4
1146,2795,1407,ABSENT,0
1147,3806,2852,ATTENDED,1
1148,2514,1230,ABSENT,0
1149,2931,868,REGISTERED,0
1150,661,458,ABSENT,0
1151,2855,1999,ATTENDED,3
1152,2371,1781,ABSENT,0
1153,1436,691,ABSENT,0
1154,1439,1187,ATTENDED,1
1155,515,1729,ATTENDED,7
1156,532,2303,ABSENT,0
1157,1619,2615,ABSENT,0
1158,3762,2999,ATTENDED,6
1159,778,1797,ABSENT,0
1160,2364,1168,ABSENT,0
1161,3838,1133,ABSENT,0
1162,512,2385,ABSENT,0
1163,670,415,REGISTERED,0
1164,3040,150,ATTENDED,9
1165,3292,785,ABSENT,0
1166,240,2870,REGISTERED,0
1167,1527,2067,ATTENDED,8
1168,488,1874,REGISTERED,0
1169,971,329,REGISTERED,0
1170,3921,2820,REGISTERED,0
1171,42,1889,ATTENDED,12
1172,1117,1174,ATTENDED,9
1173,758,2880,ABSENT,0
1174,319,2200,REGISTERED,0
1175,2085,2828,ABSENT,0
1176,271,2678,ABSENT,0
1177,2405,1836,ABSENT,0
1178,1087,1906,REGISTERED,0
1179,2563,1765,REGISTERED,0
1180,3957,2751,REGISTERED,0
1181,2650,846,ABSENT,0
1182,1737,1949,REGISTERED,0
1183,3888,2894,ABSENT,0
1184,3722,117,ATTENDED,7
1185,224,1192,ABSENT,0
1186,984,2321,ABSENT,0
1187,3243,1718,REGISTERED,0
1188,3241,1071,REGISTERED,0
1189,3739,36,REGISTERED,0
1190,2874,2220,ABSENT,0
1191,138,756,ATTENDED,6
1192,1735,2016,ABSENT,0
1193,1453,2367,REGISTERED,0
1194,3767,497,ATTENDED,10
1195,3599,245,ATTENDED,5
1196,2749,709,ABSENT,0
1197,1199,2947,REGISTERED,0
1198,993,1428,ABSENT,0
1199,3859,1330,REGISTERED,0
1200,81,446,REGISTERED,0
1201,147,544,REGISTERED,0
1202,2497,847,REGISTERED,0
1203,2630,755,ATTENDED,6
1204,2767,1514,REGISTERED,0
1205,1779,436,ABSENT,0
1206,1077,1582,ABSENT,0
1207,5,2226,ABSENT,0
1208,3274,1551,ATTENDED,6
1209,301,2181,ABSENT,0
1210,1905,31,ATTENDED,2
1211,3554,1390,ATTENDED,3
1212,1678,2951,ABSENT,0
1213,1931,1481,ABSENT,0
1214,2477,1241,ABSENT,0
1215,262,133,ATTENDED,1
1216,781,961,ABSENT,0
1217,1379,989,ATTENDED,11
1218,3601,345,REGISTERED,0
1219,3222,1406,ABSENT,0
1220,1375,1775,REGISTERED,0
1221,1040,1750,REGISTERED,0
1222,2814,1482,REGISTERED,0
1223,391,729,REGISTERED,0
1224,3283,870,REGISTERED,0
1225,1767,2182,ABSENT,0
1226,2729,714,REGISTERED,0
1227,2051,1197,ATTENDED,2
1228,60,1026,ABSENT,0
1229,1564,1445,ABSENT,0
1230,340,1841,REGISTERED,0
1231,426,932,ATTENDED,1
1232,3396,533,REGISTERED,0
1233,1698,1711,ATTENDED,2
1234,2789,1501,ATTENDED,1
1235,1994,2691,ATTENDED,5
1236,512,2782,ATTENDED,9
1237,1627,2124,ATTENDED,10
1238,2916,2984,REGISTERED,0
1239,2586,637,REGISTERED,0
1240,3462,2020,ABSENT,0
1241,3340,1869,ABSENT,0
1242,1927,298,REGISTERED,0
1243,2883,300,REGISTERED,0
1244,2918,1782,ABSENT,0
1245,1250,2172,ATTENDED,7
1246,38,486,REGISTERED,0
1247,2897,687,REGISTERED,0
1248,3292,1337,ATTENDED,5
1249,2257,1319,ABSENT,0
1250,1913,2611,ABSENT,0
1251,113,2123,ABSENT,0
1252,3869,786,ABSENT,0
1253,2236,2059,ABSENT,0
1254,2268,2625,ATTENDED,1
1255,3322,1515,ABSENT,0
1256,2161,535,ABSENT,0
1257,2651,141,REGISTERED,0
1258,559,2648,ATTENDED,10
1259,2639,522,ATTENDED,2
1260,1511,2893,REGISTERED,0
1261,210,527,ATTENDED,10
1262,455,2709,REGISTERED,0
1263,1463,2110,ATTENDED,12
1264,3435,1449,ABSENT,0
1265,1146,833,REGISTERED,0
1266,278,2353,ABSENT,0
1267,3778,2717,REGISTERED,0
1268,181,2550,ABSENT,0
1269,531,1505,ATTENDED,4
1270,3353,54,REGISTERED,0
1271,582,457,ATTENDED,7
1272,2239,1552,REGISTERED,0
1273,701,2711,REGISTERED,0
1274,2007,2874,ATTENDED,5
1275,336,2610,ATTENDED,7
1276,3669,1409,REGISTERED,0
1277,497,2277,ABSENT,0
1278,764,1002,ABSENT,0
1279,3979,126,ATTENDED,4
1280,3941,2314,REGISTERED,0
1281,347,387,REGISTERED,0
1282,2807,858,REGISTERED,0
1283,1282,2136,ABSENT,0
1284,1986,2810,ATTENDED,8
1285,1221,1648,ATTENDED,2
1286,668,2432,REGISTERED,0
1287,3354,483,ATTENDED,11
1288,1809,1943,REGISTERED,0
1289,1196,2373,ABSENT,0
1290,146,642,ATTENDED,6
1291,2400,151,REGISTERED,0
1292,3859,1614,ATTENDED,11
1293,2155,1134,ATTENDED,8
1294,1533,2250,ABSENT,0
1295,1050,1084,ABSENT,0
1296,3461,492,ATTENDED,2
1297,3862,2032,REGISTERED,0
1298,1266,1689,ATTENDED,12
1299,1081,2699,ATTENDED,5
1300,3525,1077,ATTENDED,6
1301,627,2529,ATTENDED,11
1302,707,2188,ABSENT,0
1303,3340,1897,ATTENDED,8
1304,1838,2732,REGISTERED,0
1305,1772,280,ABSENT,0
1306,52,173,ATTENDED,4
1307,2449,109,ATTENDED,9
1308,81,1706,ATTENDED,10
1309,3077,2672,ABSENT,0
1310,3611,332,ATTENDED,11
1311,3071,1821,ABSENT,0
1312,360,2490,ATTENDED,2
1313,1648,745,REGISTERED,0
1314,3183,2407,ATTENDED,5
1315,2662,2122,ABSENT,0
1316,1732,28,REGISTERED,0
1317,542,2319,ATTENDED,2
1318,705,1280,REGISTERED,0
1319,786,713,ABSENT,0
1320,3580,1098,REGISTERED,0
1321,1031,1510,ABSENT,0
1322,1530,132,REGISTERED,0
1323,1983,1097,REGISTERED,0
1324,2313,2013,REGISTERED,0
1325,176,1172,REGISTERED,0
1326,1631,2991,ATTENDED,11
1327,413,2029,REGISTERED,0
1328,1478,2528,REGISTERED,0
1329,1493,421,ABSENT,0
1330,1601,1183,ATTENDED,4
1331,784,2406,REGISTERED,0
1332,365,185,REGISTERED,0
1333,2283,511,ATTENDED,5
1334,1780,343,ATTENDED,12
1335,2434,2236,REGISTERED,0
1336,2043,1968,REGISTERED,0
1337,3173,14,ABSENT,0
1338,2084,2291,ABSENT,0
1339,2478,2932,ATTENDED,12
1340,3391,250,ATTENDED,7
1341,17,955,ABSENT,0
1342,2459,492,ABSENT,0
1343,3283,2559,REGISTERED,0
1344,2363,1881,REGISTERED,0
1345,986,1028,REGISTERED,0
1346,503,1823,ATTENDED,1
1347,3278,2047,REGISTERED,0
1348,3297,1994,ABSENT,0
1349,323,1514,REGISTERED,0
1350,1230,765,ATTENDED,1
1351,385,299,REGISTERED,0
1352,3980,1082,REGISTERED,0
1353,3341,1364,REGISTERED,0
1354,1014,927,ABSENT,0
1355,1583,1053,REGISTERED,0
1356,3470,381,ATTENDED,9
1357,605,2221,ABSENT,0
1358,3841,867,ABSENT,0
1359,2269,2698,REGISTERED,0
1360,2712,662,REGISTERED,0
1361,3831,1618,REGISTERED,0
1362,1541,2704,REGISTERED,0
1363,3262,680,ABSENT,0
1364,1336,2407,ABSENT,0
1365,128,945,ABSENT,0
1366,2480,1658,ABSENT,0
1367,202,316,ATTENDED,8
1368,1204,2344,ABSENT,0
1369,3580,2645,ABSENT,0
1370,2239,2783,REGISTERED,0
1371,3849,2296,ABSENT,0
1372,3992,369,ABSENT,0
1373,740,942,ATTENDED,10
1374,3295,1573,REGISTERED,0
1375,2717,677,REGISTERED,0
1376,2405,2878,ABSENT,0
1377,1469,513,ABSENT,0
1378,2512,1991,ABSENT,0
1379,725,2367,ABSENT,0
1380,1228,1507,ABSENT,0
1381,3381,2186,ABSENT,0
1382,2164,1139,ATTENDED,2
1383,1899,64,REGISTERED,0
1384,2281,1076,ABSENT,0
1385,3166,919,ABSENT,0
1386,840,1473,ABSENT,0
1387,1010,2673,ABSENT,0
1388,3456,1218,ATTENDED,9
1389,1610,2422,ABSENT,0
1390,3142,2695,ABSENT,0
1391,1896,1969,ATTENDED,2
1392,2676,1454,ATTENDED,6
1393,3703,1025,ABSENT,0
1394,3586,38,ABSENT,0
1395,2138,2051,ABSENT,0
1396,3743,2736,ATTENDED,8
1397,1501,1522,ATTENDED,11
1398,315,1932,ATTENDED,10
1399,306,584,ABSENT,0
1400,2523,948,ABSENT,0
1401,1499,1424,ABSENT,0
1402,1126,2126,REGISTERED,0
1403,3821,441,ABSENT,0
1404,3694,674,ATTENDED,6
1405,574,1622,ABSENT,0
1406,410,1840,ABSENT,0
1407,500,225,ABSENT,0
1408,999,1527,ABSENT,0
1409,3558,1968,ATTENDED,11
1410,571,2725,ABSENT,0
1411,3253,85,ATTENDED,12
1412,2689,406,ABSENT,0
1413,3554,743,ABSENT,0
1414,3625,1446,REGISTERED,0
1415,2256,2777,REGISTERED,0
1416,2740,954,ABSENT,0
1417,1957,1885,ATTENDED,12
1418,3591,2626,REGISTERED,0
1419,1168,2219,REGISTERED,0
1420,1260,2782,REGISTERED,0
1421,1135,1233,ABSENT,0
1422,1665,1584,REGISTERED,0
1423,2330,1879,ABSENT,0
1424,929,2951,ATTENDED,1
1425,3963,2204,REGISTERED,0
1426,1562,2748,ATTENDED,7
1427,773,1777,REGISTERED,0
1428,2904,303,ABSENT,0
1429,1484,503,REGISTERED,0
1430,133,631,ATTENDED,11
1431,1054,2686,ATTENDED,7
1432,3672,2585,ABSENT,0
1433,1756,2666,ATTENDED,3
1434,414,2823,ABSENT,0
1435,933,1054,REGISTERED,0
1436,2398,2959,ATTENDED,2
1437,3001,2679,ABSENT,0
1438,2442,294,ATTENDED,1
1439,270,1906,ATTENDED,1
1440,1320,1934,ABSENT,0
1441,2821,2030,ABSENT,0
1442,1939,2580,ABSENT,0
1443,144,2610,ABSENT,0
1444,925,1699,ATTENDED,10
1445,2032,1790,ATTENDED,5
1446,3801,2136,REGISTERED,0
1447,705,1897,ATTENDED,12
1448,326,237,ATTENDED,7
1449,2458,503,ATTENDED,5
1450,2877,770,REGISTERED,0
1451,1818,1544,ABSENT,0
1452,1521,2106,ATTENDED,10
1453,375,2289,ATTENDED,3
1454,1689,2473,REGISTERED,0
1455,3504,224,REGISTERED,0
1456,2240,107,REGISTERED,0
1457,2821,2990,REGISTERED,0
1458,2032,1591,ATTENDED,4
1459,2631,342,REGISTERED,0
1460,617,235,ATTENDED,5
1461,311,2152,REGISTERED,0
1462,1573,1383,REGISTERED,0
1463,3817,366,ATTENDED,11
1464,639,1954,ABSENT,0
1465,2369,2154,ATTENDED,8
1466,2756,671,ATTENDED,8
1467,3402,1817,ATTENDED,10
1468,2174,1107,REGISTERED,0
1469,571,1872,ABSENT,0
1470,351,1369,ATTENDED,1
1471,413,262,REGISTERED,0
1472,3576,667,REGISTERED,0
1473,984,1321,REGISTERED,0
1474,1713,1757,ATTENDED,7
1475,2129,1923,ABSENT,0
1476,3533,896,REGISTERED,0
1477,2988,2571,REGISTERED,0
1478,588,419,ABSENT,0
1479,3440,1121,REGISTERED,0
1480,1951,1454,ATTENDED,1
1481,820,900,ATTENDED,11
1482,2609,2062,ATTENDED,3
1483,792,361,ATTENDED,10
1484,3105,2297,ABSENT,0
1485,2187,1812,ABSENT,0
1486,1690,813,REGISTERED,0
1487,3685,1600,REGISTERED,0
1488,1564,2475,ATTENDED,7
1489,3398,1950,ABSENT,0
1490,3730,2808,ABSENT,0
1491,189,139,REGISTERED,0
1492,3379,1402,REGISTERED,0
1493,1951,2702,ABSENT,0
1494,3839,2721,REGISTERED,0
1495,204,633,REGISTERED,0
1496,2996,2310,ABSENT,0
1497,3349,17,ABSENT,0
1498,3808,1965,REGISTERED,0
1499,2908,64,ATTENDED,9
1500,2853,1109,ATTENDED,6
1501,3557,1554,ABSENT,0
1502,1272,1294,REGISTERED,0
1503,664,384,ABSENT,0
1504,892,449,ABSENT,0
1505,2965,1692,ABSENT,0
1506,1407,934,REGISTERED,0
1507,1287,1744,ATTENDED,5
1508,3027,2829,ATTENDED,9
1509,1866,262,ABSENT,0
1510,3792,1013,ATTENDED,7
1511,1976,2788,ABSENT,0
1512,2333,2951,ABSENT,0
1513,2986,551,REGISTERED,0
1514,1076,1891,REGISTERED,0
1515,2711,1489,ATTENDED,12
1516,1507,1566,ATTENDED,6
1517,1454,805,REGISTERED,0
1518,1528,2410,ABSENT,0
1519,260,2706,ABSENT,0
1520,1026,1636,ABSENT,0
1521,3866,2092,ATTENDED,3
1522,3902,2384,ATTENDED,10
1523,1250,2462,ABSENT,0
1524,1117,369,ABSENT,0
1525,1781,2518,ATTENDED,8
1526,3390,954,REGISTERED,0
1527,719,2697,REGISTERED,0
1528,1229,245,ATTENDED,4
1529,1414,392,ATTENDED,11
1530,1256,375,ABSENT,0
1531,1079,435,ATTENDED,3
1532,1169,2369,ATTENDED,6
1533,1362,471,ABSENT,0
1534,3808,932,REGISTERED,0
1535,3069,904,ABSENT,0
1536,796,334,ATTENDED,8
1537,3278,406,REGISTERED,0
1538,2985,2442,ATTENDED,10
1539,2382,2799,ATTENDED,6
1540,3000,595,ABSENT,0
1541,2020,1574,REGISTERED,0
1542,1298,2508,REGISTERED,0
1543,1600,1492,ABSENT,0
1544,1240,1688,ATTENDED,7
1545,1673,1963,ATTENDED,4
1546,1879,2368,REGISTERED,0
1547,2518,779,REGISTERED,0
1548,3254,2459,ATTENDED,11
1549,3236,652,REGISTERED,0
1550,3885,303,REGISTERED,0
1551,3853,2927,ATTENDED,4
1552,766,899,REGISTERED,0
1553,1356,2724,REGISTERED,0
1554,1426,2832,ATTENDED,11
1555,1875,387,ATTENDED,7
1556,2992,1809,REGISTERED,0
1557,129,969,ABSENT,0
1558,96,1939,REGISTERED,0
1559,191,354,ATTENDED,1
1560,2585,1083,ABSENT,0
1561,757,934,ATTENDED,5
1562,2941,422,ATTENDED,1
1563,1364,1542,ABSENT,0
1564,3008,25,REGISTERED,0
1565,3387,2013,ATTENDED,6
1566,3009,1252,ABSENT,0
1567,2233,1299,ABSENT,0
1568,740,343,REGISTERED,0
1569,2545,742,REGISTERED,0
1570,2305,108,REGISTERED,0
1571,2588,2048,ATTENDED,3
1572,1193,1383,ATTENDED,8
1573,1923,853,ABSENT,0
1574,3456,2775,ABSENT,0
1575,806,578,ABSENT,0
1576,3014,2609,ABSENT,0
1577,2589,1231,REGISTERED,0
1578,1120,2999,REGISTERED,0
1579,2575,2635,REGISTERED,0
1580,2723,512,REGISTERED,0
1581,1902,128,REGISTERED,0
1582,2776,674,ABSENT,0
1583,2762,420,ABSENT,0
1584,3323,35,ABSENT,0
1585,3404,401,REGISTERED,0
1586,1778,297,REGISTERED,0
1587,36,2469,ATTENDED,5
1588,3877,2598,REGISTERED,0
1589,1528,2489,ATTENDED,6
1590,3281,2518,ATTENDED,2
1591,2570,2323,ATTENDED,5
1592,3356,826,ATTENDED,7
1593,1750,2297,ATTENDED,5
1594,3394,2636,ATTENDED,5
1595,921,575,ABSENT,0
1596,73,1907,REGISTERED,0
1597,3916,2630,ABSENT,0
1598,462,2336,ATTENDED,11
1599,3336,2757,ATTENDED,7
1600,1186,247,ATTENDED,9
1601,598,2038,REGISTERED,0
1602,1103,1249,ATTENDED,8
1603,3278,1497,ATTENDED,9
1604,1167,1929,ATTENDED,12
1605,2868,2684,ATTENDED,3
1606,1024,1081,ATTENDED,4
1607,2914,2219,ABSENT,0
1608,166,191,ATTENDED,2
1609,3093,2883,REGISTERED,0
1610,414,734,REGISTERED,0
1611,377,2609,ATTENDED,9
1612,275,2697,REGISTERED,0
1613,2061,1908,ABSENT,0
1614,1462,1509,REGISTERED,0
1615,2277,1633,ATTENDED,9
1616,856,994,ABSENT,0
1617,2551,227,ABSENT,0
1618,364,271,ABSENT,0
1619,419,242,REGISTERED,0
1620,1480,2846,ABSENT,0
1621,2208,954,ATTENDED,2
1622,916,1964,ABSENT,0
1623,149,2718,REGISTERED,0
1624,550,1619,REGISTERED,0
1625,3590,19,ATTENDED,1
1626,3340,1269,REGISTERED,0
1627,741,753,ABSENT,0
1628,2261,2999,REGISTERED,0
1629,3496,1554,ABSENT,0
1630,3135,757,ATTENDED,4
1631,1103,871,ABSENT,0
1632,793,1223,ABSENT,0
1633,2603,431,REGISTERED,0
1634,3427,741,REGISTERED,0
1635,2826,1410,ATTENDED,5
1636,1509,1217,REGISTERED,0
1637,3952,871,ABSENT,0
1638,3583,1656,ABSENT,0
1639,1276,2986,REGISTERED,0
1640,3261,165,ABSENT,0
1641,2743,856,ABSENT,0
1642,2749,2123,REGISTERED,0
1643,1650,20,ABSENT,0
1644,1018,1976,ABSENT,0
1645,1561,2831,REGISTERED,0
1646,908,2790,ATTENDED,10
1647,1826,1259,ATTENDED,1
1648,1615,2261,REGISTERED,0
1649,96,2254,ATTENDED,2
1650,2172,987,REGISTERED,0
1651,1012,2696,ABSENT,0
1652,364,608,ABSENT,0
1653,473,1528,ATTENDED,12
1654,650,2341,REGISTERED,0
1655,539,2981,ATTENDED,11
1656,1186,1824,ABSENT,0
1657,3081,2076,ABSENT,0
1658,558,982,ABSENT,0
1659,1342,1688,REGISTERED,0
1660,2986,1002,ABSENT,0
1661,3233,1954,ABSENT,0
1662,3956,200,REGISTERED,0
1663,3415,1776,ATTENDED,11
1664,507,2965,ATTENDED,5
1665,2941,941,ATTENDED,12
1666,1437,2640,ATTENDED,8
1667,3167,919,REGISTERED,0
1668,3530,1863,REGISTERED,0
1669,1990,268,REGISTERED,0
1670,1762,2056,ABSENT,0
1671,995,18,ATTENDED,9
1672,540,2542,REGISTERED,0
1673,189,1260,REGISTERED,0
1674,1424,2441,ATTENDED,1
1675,803,2574,REGISTERED,0
1676,3342,2112,ABSENT,0
1677,3214,2336,ABSENT,0
1678,1480,1070,REGISTERED,0
1679,225,1038,REGISTERED,0
1680,2075,784,ATTENDED,8
1681,3999,1572,ATTENDED,5
1682,1812,95,ABSENT,0
1683,2687,89,ATTENDED,2
1684,2702,2270,ABSENT,0
1685,2322,1418,ABSENT,0
1686,733,665,ATTENDED,7
1687,3763,424,ABSENT,0
1688,3452,1482,ATTENDED,6
1689,3769,1770,REGISTERED,0
1690,903,655,ABSENT,0
1691,3768,889,ABSENT,0
1692,2804,2507,ATTENDED,12
1693,1706,2810,ATTENDED,5
1694,3305,1593,REGISTERED,0
